timestamp,open,high,low,close,action
1472137200000,"651000","655000","658000","649000",0
1472223600000,"655000","648000","656000","648000",0
1472310000000,"648000","648000","652000","641000",0
1472396400000,"649000","651000","658000","648000",0
1472482800000,"651000","651000","656000","647000",0
1472569200000,"650000","647000","654000","646000",0
1472655600000,"647000","647000","652000","644000",0
1472742000000,"647000","646000","649000","642000",1
1472828400000,"647000","652000","652000","645000",0
1472914800000,"652000","687000","690000","649000",0
1473001200000,"686000","678000","689000","678000",0
1473087600000,"677000","688000","688000","677000",2
1473174000000,"688000","680000","689000","680000",0
1473260400000,"680000","691000","694000","680000",0
1473346800000,"691000","694000","698000","687000",0
1473433200000,"695000","700000","703000","693000",0
1473519600000,"701000","700000","703000","697000",0
1473606000000,"700000","681000","711000","672000",0
1473692400000,"683000","691000","692000","679000",0
1473778800000,"691000","694000","695000","687000",0
1473865200000,"693000","691000","695000","689000",0
1473951600000,"690000","692000","696000","687000",0
1474038000000,"691000","692000","692000","687000",0
1474124400000,"690000","695000","698000","688000",0
1474210800000,"695000","694000","698000","689000",0
1474297200000,"693000","691000","694000","687000",0
1474383600000,"691000","676000","691000","665000",0
1474470000000,"676000","668000","677000","666000",0
1474556400000,"669000","673000","676000","660000",0
1474642800000,"675000","674000","681000","672000",1
1474729200000,"674000","671000","677000","670000",0
1474815600000,"673000","678000","682000","670000",0
1474902000000,"677000","677000","679000","674000",0
1474988400000,"676000","674000","681000","672000",0
1475074800000,"675000","674000","677000","671000",0
1475161200000,"675000","678000","678000","672000",0
1475247600000,"678000","686000","686000","676000",0
1475334000000,"686000","686000","689000","682000",0
1475420400000,"687000","684000","687000","682000",2
1475506800000,"684000","683000","686000","678000",0
1475593200000,"683000","691000","990000","682000",0
1475679600000,"691000","690000","693000","686000",0
1475766000000,"690000","696000","698000","689000",0
1475852400000,"697000","694000","701000","693000",0
1475938800000,"695000","693000","697000","691000",0
1476025200000,"691000","696000","698000","691000",0
1476111600000,"696000","719000","719000","693000",0
1476198000000,"718000","730000","733000","717000",0
1476284400000,"729000","729000","732000","724000",0
1476370800000,"728000","728000","731000","725000",0
1476457200000,"728000","734000","735000","726000",0
1476543600000,"733000","735000","739000","727000",0
1476630000000,"734000","737000","739000","733000",0
1476716400000,"736000","733000","737000","730000",0
1476802800000,"732000","714000","733000","712000",0
1476889200000,"714000","719000","720000","713000",0
1476975600000,"718000","725000","726000","717000",0
1477062000000,"724000","736000","736000","723000",0
1477148400000,"736000","752000","760000","736000",0
1477234800000,"751000","750000","753000","744000",0
1477321200000,"750000","759000","760000","748000",0
1477407600000,"757000","767000","776000","750000",0
1477494000000,"767000","789000","799000","767000",0
1477580400000,"789000","790000","801000","785000",0
1477666800000,"790000","825000","828000","790000",0
1477753200000,"825000","817000","834000","801000",0
1477839600000,"817000","813000","820000","788000",0
1477926000000,"814000","834000","838000","808000",0
1478012400000,"834000","837000","840000","829000",0
1478098800000,"836000","847000","865000","834000",0
1478185200000,"847000","802000","847000","782000",0
1478271600000,"800000","799000","812000","786000",0
1478358000000,"800000","800000","819000","799000",0
1478444400000,"800000","803000","815000","797000",0
1478530800000,"803000","814000","817000","802000",0
1478617200000,"815000","830000","846000","808000",0
1478703600000,"831000","827000","837000","822000",0
1478790000000,"824000","838000","839000","824000",0
1478876400000,"838000","827000","838000","824000",0
1478962800000,"828000","808000","832000","804000",0
1479049200000,"808000","825000","830000","806000",0
1479135600000,"827000","833000","835000","823000",0
1479222000000,"833000","858000","869000","831000",0
1479308400000,"858000","884000","907000","854000",0
1479394800000,"886000","904000","907000","883000",0
1479481200000,"904000","904000","918000","884000",0
1479567600000,"904000","879000","916000","879000",0
1479654000000,"879000","884000","899000","867000",0
1479740400000,"886000","898000","899000","882000",0
1479826800000,"897000","892000","906000","884000",0
1479913200000,"892000","890000","899000","885000",0
1479999600000,"890000","883000","893000","880000",0
1480086000000,"882000","879000","889000","875000",0
1480172400000,"878000","881000","885000","872000",0
1480258800000,"882000","879000","886000","876000",0
1480345200000,"878000","874000","882000","872000",0
1480431600000,"875000","882000","887000","871000",0
1480518000000,"882000","895000","898000","880000",0
1480604400000,"897000","915000","919000","895000",0
1480690800000,"915000","910000","919000","901000",0
1480777200000,"910000","913000","914000","904000",0
1480863600000,"914000","905000","918000","898000",0
1480950000000,"905000","908000","911000","902000",0
1481036400000,"906000","908000","909000","903000",0
1481122800000,"907000","907000","910000","905000",0
1481209200000,"908000","916000","918000","907000",0
1481295600000,"915000","920000","922000","914000",0
1481382000000,"920000","915000","924000","911000",0
1481468400000,"915000","926000","929000","914000",0
1481554800000,"926000","932000","942000","920000",0
1481641200000,"932000","932000","937000","929000",0
1481727600000,"932000","934000","936000","928000",0
1481814000000,"934000","942000","944000","933000",0
1481900400000,"942000","961000","964000","942000",0
1481986800000,"960000","960000","972000","959000",0
1482073200000,"960000","963000","969000","959000",0
1482159600000,"962000","965000","967000","961000",0
1482246000000,"964000","996000","998000","963000",0
1482332400000,"995000","1070000","1088000","993000",0
1482418800000,"1069000","1140000","1150000","1056000",0
1482505200000,"1140000","1136000","1179000","1100000",0
1482591600000,"1136000","1085000","1146000","1054000",0
1482678000000,"1085000","1125000","1146000","1082000",0
1482764400000,"1125000","1146000","1159000","1116000",0
1482850800000,"1147000","1191000","1193000","1143000",0
1482937200000,"1190000","1196000","1207000","1166000",0
1483023600000,"1197000","1187000","1205000","1172000",0
1483110000000,"1187000","1192000","1198000","1185000",0
1483196400000,"1192000","1216000","1216000","1191000",0
1483282800000,"1215000","1323000","1328000","1213000",0
1483369200000,"1323000","1343000","1428000","1271000",0
1483455600000,"1347000","1404000","1420000","1342000",0
1483542000000,"1405000","1324000","1700000","1155000",0
1483628400000,"1323000","1172000","1530000","1077000",0
1483714800000,"1173000","1115000","1243000","1002000",0
1483801200000,"1114000","1167000","1215000","1097000",0
1483887600000,"1164000","1120000","1179000","1100000",0
1483974000000,"1120000","1113000","1140000","1105000",0
1484060400000,"1112000","997000","1127000","911000",0
1484146800000,"997000","924000","997000","887000",0
1484233200000,"926000","963000","990000","911000",1
1484319600000,"964000","988000","999000","957000",0
1484406000000,"989000","975000","997000","963000",0
1484492400000,"975000","985000","989000","965000",0
1484578800000,"985000","1065000","1118000","983000",0
1484665200000,"1063000","1037000","1111000","1005000",0
1484751600000,"1038000","1065000","1076000","1031000",0
1484838000000,"1065000","1070000","1080000","1059000",0
1484924400000,"1070000","1097000","1105000","1067000",2
1485010800000,"1095000","1094000","1121000","1066000",0
1485097200000,"1090000","1101000","1110000","1086000",0
1485183600000,"1101000","1085000","1106000","1080000",0
1485270000000,"1086000","1077000","1092000","1071000",0
1485356400000,"1074000","1089000","1091000","1070000",0
1485442800000,"1090000","1092000","1099000","1085000",0
1485529200000,"1093000","1096000","1099000","1091000",0
1485615600000,"1096000","1100000","1100000","1095000",0
1485702000000,"1100000","1100000","1101000","1095000",0
1485788400000,"1100000","1132000","1145000","1090000",0
1485874800000,"1132000","1174000","1190000","1130000",0
1485961200000,"1176000","1195000","1199000","1173000",0
1486047600000,"1194000","1232000","1259000","1192000",0
1486134000000,"1232000","1228000","1246000","1220000",0
1486220400000,"1227000","1236000","1244000","1227000",0
1486306800000,"1237000","1232000","1238000","1229000",0
1486393200000,"1232000","1243000","1247000","1222000",0
1486479600000,"1242000","1244000","1266000","1229000",0
1486566000000,"1244000","1132000","1267000","1113000",0
1486652400000,"1131000","1145000","1230000","1083000",0
1486738800000,"1144000","1193000","1202000","1141000",0
1486825200000,"1193000","1192000","1200000","1187000",0
1486911600000,"1192000","1182000","1199000","1160000",0
1486998000000,"1182000","1182000","1194000","1173000",0
1487084400000,"1181000","1182000","1187000","1179000",0
1487170800000,"1183000","1193000","1193000","1181000",0
1487257200000,"1193000","1237000","1247000","1193000",0
1487343600000,"1238000","1238000","1245000","1231000",0
1487430000000,"1238000","1237000","1243000","1231000",0
1487516400000,"1236000","1241000","1245000","1234000",0
1487602800000,"1241000","1285000","1340000","1240000",0
1487689200000,"1285000","1311000","1321000","1274000",0
1487775600000,"1313000","1350000","1357000","1309000",0
1487862000000,"1350000","1407000","1454000","1302000",0
1487948400000,"1407000","1375000","1414000","1360000",0
1488034800000,"1376000","1373000","1378000","1301000",0
1488121200000,"1376000","1391000","1401000","1370000",0
1488207600000,"1390000","1395000","1399000","1380000",0
1488294000000,"1395000","1421000","1421000","1393000",0
1488380400000,"1421000","1458000","1463000","1417000",0
1488466800000,"1458000","1540000","1555000","1458000",0
1488553200000,"1539000","1531000","1546000","1514000",0
1488639600000,"1531000","1520000","1534000","1481000",0
1488726000000,"1518000","1516000","1531000","1510000",0
1488812400000,"1516000","1468000","1525000","1421000",0
1488898800000,"1468000","1421000","1489000","1379000",0
1488985200000,"1421000","1407000","1430000","1367000",0
1489071600000,"1407000","1474000","1525000","1402000",0
1489158000000,"1474000","1428000","1489000","1325000",0
1489244400000,"1427000","1448000","1455000","1415000",0
1489330800000,"1447000","1475000","1499000","1445000",0
1489417200000,"1476000","1499000","1500000","1468000",0
1489503600000,"1499000","1499000","1521000","1493000",0
1489590000000,"1499000","1501000","1518000","1491000",0
1489676400000,"1501000","1488000","1512000","1451000",0
1489762800000,"1489000","1397000","1508000","1387000",0
1489849200000,"1395000","1259000","1402000","1241000",0
1489935600000,"1259000","1306000","1374000","1256000",0
1490022000000,"1304000","1331000","1363000","1296000",0
1490108400000,"1331000","1268000","1365000","1257000",0
1490194800000,"1269000","1251000","1292000","1235000",1
1490281200000,"1252000","1167000","1263000","1125000",0
1490367600000,"1167000","1116000","1175000","1037000",0
1490454000000,"1119000","1189000","1201000","1083000",0
1490540400000,"1189000","1207000","1245000","1151000",0
1490626800000,"1207000","1250000","1299000","1199000",0
1490713200000,"1251000","1219000","1259000","1180000",0
1490799600000,"1219000","1204000","1227000","1193000",0
1490886000000,"1204000","1236000","1242000","1198000",0
1490972400000,"1236000","1275000","1298000","1236000",0
1491058800000,"1275000","1272000","1283000","1258000",0
1491145200000,"1272000","1327000","1350000","1271000",0
1491231600000,"1328000","1310000","1380000","1306000",2
1491318000000,"1310000","1317000","1362000","1305000",0
1491404400000,"1317000","1350000","1360000","1308000",0
1491490800000,"1348000","1390000","1395000","1344000",0
1491577200000,"1390000","1381000","1414000","1374000",0
1491663600000,"1381000","1385000","1386000","1362000",0
1491750000000,"1385000","1407000","1410000","1384000",0
1491836400000,"1408000","1411000","1412000","1395000",0
1491922800000,"1411000","1417000","1426000","1409000",0
1492009200000,"1417000","1357000","1419000","1353000",0
1492095600000,"1357000","1391000","1398000","1342000",0
1492182000000,"1393000","1392000","1397000","1379000",0
1492268400000,"1393000","1376000","1396000","1371000",0
1492354800000,"1376000","1389000","1394000","1376000",0
1492441200000,"1389000","1403000","1418000","1388000",0
1492527600000,"1403000","1406000","1415000","1399000",0
1492614000000,"1406000","1436000","1437000","1404000",0
1492700400000,"1437000","1452000","1467000","1436000",0
1492786800000,"1452000","1442000","1459000","1425000",0
1492873200000,"1441000","1450000","1458000","1441000",0
1492959600000,"1450000","1448000","1455000","1444000",0
1493046000000,"1448000","1454000","1459000","1445000",0
1493132400000,"1454000","1457000","1468000","1453000",0
1493218800000,"1459000","1475000","1476000","1455000",0
1493305200000,"1475000","1480000","1503000","1468000",0
1493391600000,"1480000","1491000","1500000","1457000",0
1493478000000,"1491000","1518000","1519000","1486000",0
1493564400000,"1518000","1635000","1650000","1516000",0
1493650800000,"1634000","1700000","1739000","1631000",0
1493737200000,"1700000","1696000","1734000","1674000",0
1493823600000,"1696000","1813000","1879000","1695000",0
1493910000000,"1812000","1997000","2140000","1800000",0
1493996400000,"1997000","1902000","2002000","1841000",0
1494082800000,"1902000","1912000","1957000","1890000",0
1494169200000,"1915000","2083000","2099000","1910000",0
1494255600000,"2083000","2306000","2588000","2074000",0
1494342000000,"2307000","2261000","2350000","2110000",0
1494428400000,"2263000","2352000","2420000","2200000",0
1494514800000,"2353000","2293000","2399000","2266000",0
1494601200000,"2289000","2231000","2304000","2130000",0
1494687600000,"2233000","2285000","2319000","2226000",0
1494774000000,"2283000","2152000","2285000","2097000",0
1494860400000,"2152000","2173000","2210000","2111000",0
1494946800000,"2170000","2266000","2294000","2166000",0
1495033200000,"2266000","2269000","2287000","2225000",0
1495119600000,"2270000","2373000","2385000","2241000",0
1495206000000,"2370000","2471000","2587000","2350000",0
1495292400000,"2470000","2613000","2650000","2467000",0
1495378800000,"2613000","3093000","3300000","2592000",0
1495465200000,"3093000","3161000","3281000","2966000",0
1495551600000,"3161000","3540000","3619000","3100000",0
1495638000000,"3540000","4681000","4840000","3535000",0
1495724400000,"4681000","3525000","4682000","3102000",0
1495810800000,"3525000","2809000","3562000","2460000",0
1495897200000,"2808000","3013000","3400000","2762000",0
1495983600000,"3018000","3089000","3198000","2903000",0
1496070000000,"3089000","3142000","3340000","3065000",0
1496156400000,"3140000","2996000","3210000","2963000",0
1496242800000,"3000000","3119000","3158000","2996000",0
1496329200000,"3119000","3083000","3157000","3053000",0
1496415600000,"3083000","3105000","3196000","3000000",0
1496502000000,"3105000","3070000","3150000","3060000",0
1496588400000,"3070000","3098000","3101000","3053000",0
1496674800000,"3095000","3326000","3449000","3075000",0
1496761200000,"3327000","3305000","3390000","3253000",0
1496847600000,"3305000","3210000","3309000","3161000",0
1496934000000,"3210000","3310000","3335000","3196000",0
1497020400000,"3309000","3307000","3336000","3238000",0
1497106800000,"3306000","3272000","3319000","3235000",0
1497193200000,"3270000","3274000","3395000","3251000",0
1497279600000,"3274000","3211000","3281000","3101000",0
1497366000000,"3202000","3152000","3235000","3105000",0
1497452400000,"3152000","2880000","3153000","2675000",0
1497538800000,"2880000","3024000","3084000","2814000",1
1497625200000,"3025000","3154000","3221000","3013000",0
1497711600000,"3154000","3155000","3250000","3120000",0
1497798000000,"3155000","3198000","3213000","3148000",0
1497884400000,"3199000","3297000","3300000","3196000",0
1497970800000,"3299000","3437000","3545000","3297000",0
1498057200000,"3438000","3435000","3476000","3280000",0
1498143600000,"3435000","3445000","3494000","3400000",0
1498230000000,"3446000","3394000","3483000","3340000",0
1498316400000,"3395000","3414000","3435000","3304000",2
1498402800000,"3414000","3251000","3450000","3250000",0
1498489200000,"3250000","3005000","3294000","2889000",0
1498575600000,"3000000","3088000","3187000","2970000",0
1498662000000,"3084000","3063000","3179000","3030000",0
1498748400000,"3068000","3087000","3121000","3050000",0
1498834800000,"3087000","3050000","3124000","3012000",0
1498921200000,"3050000","2999000","3080000","2929000",0
1499007600000,"2999000","3092000","3139000","2990000",1
1499094000000,"3093000","3126000","3168000","3017000",0
1499180400000,"3128000","3100000","3150000","3042000",0
1499266800000,"3100000","3108000","3127000","3078000",0
1499353200000,"3108000","3062000","3129000","3040000",2
1499439600000,"3063000","3054000","3093000","2931000",0
1499526000000,"3056000","3048000","3098000","3030000",0
1499612400000,"3048000","2980000","3068000","2977000",0
1499698800000,"2980000","2843000","3000000","2705000",0
1499785200000,"2841000","2829000","2898000","2789000",0
1499871600000,"2830000","2831000","2940000","2804000",0
1499958000000,"2831000","2731000","2851000","2722000",0
1500044400000,"2732000","2202000","2732000","2150000",1
1500130800000,"2203000","2042000","2429000","1800000",0
1500217200000,"2042000","2356000","2387000","2031000",0
1500303600000,"2359000","2738000","2760000","2281000",0
1500390000000,"2738000","2710000","2830000","2580000",0
1500476400000,"2713000","2871000","2950000","2510000",0
1500562800000,"2873000","3039000","3399000","2820000",0
1500649200000,"3059000","3082000","3197000","2916000",0
1500735600000,"3082000","3068000","3141000","2980000",0
1500822000000,"3069000","3053000","3089000","3003000",0
1500908400000,"3053000","2861000","3084000","2759000",2
1500994800000,"2861000","2826000","2977000","2763000",0
1501081200000,"2826000","2878000","2921000","2790000",0
1501167600000,"2878000","3159000","3240000","2855000",0
1501254000000,"3160000","3041000","3209000","2960000",0
1501340400000,"3042000","3079000","3148000","3001000",0
1501426800000,"3079000","3107000","3185000","3054000",0
1501513200000,"3107000","3041000","3198000","2998000",0
1501599600000,"3040000","3035000","3087000","3024000",0
1501686000000,"3040000","3051000","3065000","3028000",0
1501772400000,"3050000","3146000","3198000","3049000",0
1501858800000,"3146000","3485000","3532000","3134000",0
1501945200000,"3490000","3579000","3663000","3420000",0
1502031600000,"3579000","3711000","3784000","3461000",0
1502118000000,"3712000","3830000","3958000","3648000",0
1502204400000,"3829000","3674000","3910000","3600000",0
1502290800000,"3674000","3874000","3879000","3660000",0
1502377200000,"3874000","4090000","4099000","3848000",0
1502463600000,"4090000","4328000","4433000","4020000",0
1502550000000,"4334000","4597000","5120000","4300000",0
1502636400000,"4595000","4876000","4939000","4560000",0
1502722800000,"4876000","4645000","5140000","4503000",0
1502809200000,"4644000","4792000","4947000","4610000",0
1502895600000,"4787000","5035000","5055000","4787000",0
1502982000000,"5035000","4900000","5035000","4848000",0
1503068400000,"4899000","4718000","4908000","4601000",0
1503154800000,"4718000","4763000","4900000","4712000",0
1503241200000,"4763000","4639000","4805000","4602000",0
1503327600000,"4644000","4437000","4655000","4090000",0
1503414000000,"4437000","4708000","4796000","4402000",0
1503500400000,"4708000","4733000","4785000","4600000",0
1503586800000,"4733000","4908000","4961000","4711000",0
1503673200000,"4908000","4881000","4973000","4852000",0
1503759600000,"4881000","4905000","4959000","4857000",0
1503846000000,"4905000","4889000","4919000","4770000",0
1503932400000,"4888000","5056000","5120000","4843000",0
1504018800000,"5053000","5050000","5170000","4975000",0
1504105200000,"5050000","5153000","5205000","5040000",0
1504191600000,"5154000","5248000","5318000","5145000",0
1504278000000,"5248000","5051000","5510000","4999000",0
1504364400000,"5051000","4958000","5295000","4860000",0
1504450800000,"4953000","4830000","5160000","4820000",0
1504537200000,"4822000","4853000","4993000","4250000",0
1504623600000,"4853000","5016000","5097000","4710000",1
1504710000000,"5016000","5084000","5140000","4950000",0
1504796400000,"5085000","4951000","5120000","4700000",0
1504882800000,"4949000","4818000","5018000","4750000",0
1504969200000,"4815000","4768000","4893000","4443000",0
1505055600000,"4764000","4767000","4939000","4680000",0
1505142000000,"4769000","4760000","4868000","4725000",0
1505228400000,"4760000","4430000","4788000","4403000",0
1505314800000,"4428000","4060000","4560000","3828000",0
1505401200000,"4058000","3970000","4065000","3303000",0
1505487600000,"3969000","4011000","4345000","3811000",0
1505574000000,"4013000","4115000","4176000","3920000",0
1505660400000,"4115000","4367000","4481000","4056000",0
1505746800000,"4364000","4409000","4498000","4215000",0
1505833200000,"4409000","4435000","4456000","4340000",0
1505919600000,"4435000","4295000","4447000","4281000",0
1506006000000,"4295000","4104000","4331000","4051000",0
1506092400000,"4116000","4236000","4330000","4051000",0
1506178800000,"4233000","4198000","4278000","4151000",0
1506265200000,"4198000","4288000","4300000","4150000",2
1506351600000,"4294000","4380000","4420000","4272000",0
1506438000000,"4380000","4529000","4538000","4313000",0
1506524400000,"4530000","4558000","4791000","4492000",0
1506610800000,"4557000","4670000","4710000","4478000",0
1506697200000,"4672000","4786000","4788000","4620000",0
1506783600000,"4786000","4881000","4949000","4780000",0
1506870000000,"4881000","5050000","5094000","4871000",0
1506956400000,"5055000","4891000","5056000","4842000",0
1507042800000,"4885000","4862000","4988000","4860000",0
1507129200000,"4862000","4940000","4977000","4811000",0
1507215600000,"4940000","4978000","5034000","4926000",0
1507302000000,"4978000","4979000","5013000","4936000",0
1507388400000,"4979000","5112000","5120000","4969000",0
1507474800000,"5112000","5387000","5390000","5111000",0
1507561200000,"5387000","5485000","5790000","5350000",0
1507647600000,"5485000","5512000","5655000","5472000",0
1507734000000,"5512000","5960000","6010000","5510000",0
1507820400000,"5960000","6550000","6982000","5959000",0
1507906800000,"6550000","6524000","6589000","6340000",0
1507993200000,"6525000","6331000","6686000","6153000",0
1508079600000,"6334000","6350000","6500000","6202000",0
1508166000000,"6349000","6332000","6484000","6300000",0
1508252400000,"6332000","5994000","6442000","5837000",0
1508338800000,"5994000","6490000","6530000","5951000",0
1508425200000,"6489000","6721000","6777000","6400000",0
1508511600000,"6719000","7077000","7140000","6682000",0
1508598000000,"7077000","6932000","7193000","6677000",0
1508684400000,"6932000","6769000","7046000","6704000",0
1508770800000,"6770000","6504000","7009000","6322000",0
1508857200000,"6505000","6422000","6587000","6181000",0
1508943600000,"6422000","6777000","6800000","6361000",0
1509030000000,"6777000","6687000","6887000","6600000",0
1509116400000,"6687000","6644000","6775000","6593000",0
1509202800000,"6642000","6641000","6703000","6612000",0
1509289200000,"6640000","6876000","7080000","6637000",0
1509375600000,"6879000","7213000","7268000","6820000",0
1509462000000,"7213000","7485000","7540000","7151000",0
1509548400000,"7485000","8148000","8650000","7440000",0
1509634800000,"8146000","8215000","8440000","8026000",0
1509721200000,"8223000","8200000","8305000","7600000",0
1509807600000,"8200000","8550000","8627000","8159000",0
1509894000000,"8549000","8303000","8576000","8240000",0
1509980400000,"8300000","8135000","8331000","8033000",0
1510066800000,"8139000","8418000","8435000","8100000",0
1510153200000,"8416000","8141000","8699000","8056000",0
1510239600000,"8141000","7641000","8264000","7450000",0
1510326000000,"7641000","7273000","8020000","7025000",0
1510412400000,"7278000","7085000","8000000","6430000",0
1510498800000,"7081000","7459000","7882000","6750000",1
1510585200000,"7452000","7466000","7639000","7201000",0
1510671600000,"7465000","8103000","8180000","7400000",0
1510758000000,"8103000","8359000","8510000","8100000",0
1510844400000,"8359000","8690000","8821000","8280000",0
1510930800000,"8685000","8517000","8765000","8300000",0
1511017200000,"8515000","8531000","8646000","8443000",0
1511103600000,"8531000","8948000","8965000","8500000",0
1511190000000,"8945000","9025000","9031000","8550000",2
1511276400000,"9023000","9027000","9154000","8801000",0
1511362800000,"9038000","8999000","9090000","8933000",0
1511449200000,"8998000","9120000","9660000","8846000",0
1511535600000,"9127000","9436000","9540000","9037000",0
1511622000000,"9437000","10120000","10249000","9412000",0
1511708400000,"10120000","10955000","11174000","10115000",0
1511794800000,"10955000","11589000","11949000","10850000",0
1511881200000,"11584000","13055000","13624000","11532000",0
1511967600000,"13040000","10898000","13170000","10120000",0
1512054000000,"10899000","12233000","12588000","10442000",0
1512140400000,"12220000","12663000","13091000","12030000",0
1512226800000,"12663000","13259000","13375000","12515000",0
1512313200000,"13259000","13401000","13490000","12791000",0
1512399600000,"13404000","14237000","14385000","13311000",0
1512486000000,"14237000","15993000","16250000","14225000",0
1512572400000,"15992000","19967000","19968000","15700000",0
1512658800000,"19967000","20646000","24990000","16240000",0
1512745200000,"20650000","17544000","20880000","16505000",0
1512831600000,"17544000","17540000","18320000","13911000",0
1512918000000,"17510000","18820000","19900000","16750000",0
1513004400000,"18820000","19130000","19800000","18777000",0
1513090800000,"19114000","18600000","19400000","17630000",0
1513177200000,"18600000","18687000","19400000","18003000",0
1513263600000,"18682000","20018000","21000000","18413000",0
1513350000000,"20038000","21000000","21000000","19836000",0
1513436400000,"21000000","22090000","22890000","20901000",0
1513522800000,"22090000","21603000","22300000","20860000",0
1513609200000,"21603000","21543000","22464000","21308000",0
1513695600000,"21549000","21399000","21981000","20132000",0
1513782000000,"21399000","20850000","21800000","20850000",0
1513868400000,"20853000","16698000","21000000","15700000",0
1513954800000,"16691000","19420000","19500000","16371000",0
1514041200000,"19420000","18604000","19637000","17544000",0
1514127600000,"18610000","18929000","19470000","18207000",0
1514214000000,"18942000","21610000","21650000","18904000",0
1514300400000,"21610000","21495000","22460000","21002000",0
1514386800000,"21495000","19597000","21920000","18500000",0
1514473200000,"19590000","19098000","19730000","18669000",0
1514559600000,"19098000","18273000","19340000","18000000",0
1514646000000,"18273000","18674000","19500000","18001000",0
1514732400000,"18674000","18657000","19296000","18362000",0
1514818800000,"18698000","18772000","19080000","18510000",0
1514905200000,"18773000","19970000","20810000","18704000",0
1514991600000,"19958000","20373000","20789000","19865000",0
1515078000000,"20398000","22844000","24300000","20242000",0
1515164400000,"22844000","24092000","25988000","22352000",0
1515250800000,"24087000","25043000","25490000","23784000",0
1515337200000,"25050000","22888000","25300000","22888000",0
1515423600000,"22899000","22685000","24596000","21700000",0
1515510000000,"22685000","20536000","23690000","20401000",0
1515596400000,"20536000","19495000","21699000","17510000",0
1515682800000,"19404000","19698000","20036000","17980000",0
1515769200000,"19690000","20662000","21200000","19205000",0
1515855600000,"20676000","19014000","20998000","18600000",0
1515942000000,"19015000","19301000","19950000","18350000",0
1516028400000,"19300000","15649000","19500000","15100000",0
1516114800000,"15640000","11820000","16033000","11780000",1
1516201200000,"11807000","14765000","16400000","11700000",0
1516287600000,"14765000","14887000","15498000","14300000",0
1516374000000,"14887000","16458000","17383000","14723000",0
1516460400000,"16437000","14300000","16999000","13962000",0
1516546800000,"14298000","13331000","14837000","13120000",0
1516633200000,"13332000","12898000","14020000","12270000",0
1516719600000,"12882000","13287000","13650000","12575000",0
1516806000000,"13287000","12922000","13843000","12772000",0
1516892400000,"12918000","12635000","13178000","11520000",0
1516978800000,"12635000","12481000","13100000","12311000",0
1517065200000,"12465000","13295000","13510000","12409000",0
1517151600000,"13295000","12818000","13430000","12581000",0
1517238000000,"12820000","12100000","13048000","12093000",0
1517324400000,"12109000","11075000","12160000","10555000",0
1517410800000,"11076000","10453000","11477000","10150000",0
1517497200000,"10419000","8884000","10566000","7686000",0
1517583600000,"8884000","9650000","9700000","8500000",0
1517670000000,"9663000","9458000","10095000","9290000",0
1517756400000,"9453000","8300000","9495000","8230000",0
1517842800000,"8288000","7925000","8423000","6600000",0
1517929200000,"7942000","8910000","9197000","7550000",0
1518015600000,"8908000","9407000","9620000","8329000",0
1518102000000,"9407000","9603000","9638000","9051000",0
1518188400000,"9603000","9902000","10680000","9450000",0
1518274800000,"9901000","9738000","9959000","9037000",0
1518361200000,"9740000","9753000","10043000","9251000",0
1518447600000,"9750000","9896000","10220000","9650000",0
1518534000000,"9897000","10437000","10500000","9769000",0
1518620400000,"10436000","11061000","11287000","10203000",0
1518706800000,"11066000","11363000","11721000","10971000",2
1518793200000,"11362000","11830000","12248000","11255000",0
1518879600000,"11830000","12216000","12750000","11500000",0
1518966000000,"12216000","12334000","12422000","11840000",0
1519052400000,"12334000","13376000","13450000","12300000",0
1519138800000,"13366000","12944000","14150000","12722000",0
1519225200000,"12944000","11830000","13037000","11653000",0
1519311600000,"11850000","12087000","12190000","11290000",0
1519398000000,"12093000","11500000","12339000","11332000",0
1519484400000,"11504000","10999000","11639000","10999000",0
1519570800000,"11000000","11544000","11670000","10812000",0
1519657200000,"11520000","11995000","12147000","11415000",0
1519743600000,"11981000","11928000","12395000","11775000",0
1519830000000,"11927000","12023000","12090000","11600000",0
1519916400000,"12024000","12200000","12550000","11929000",0
1520002800000,"12190000","12700000","12751000","12161000",0
1520089200000,"12700000","12361000","12817000","12263000",0
1520175600000,"12361000","12572000","12719000","12253000",0
1520262000000,"12572000","12290000","12878000","12161000",0
1520348400000,"12286000","11919000","12350000","11468000",0
1520434800000,"11912000","10943000","12010000","10616000",0
1520521200000,"10943000","10310000","11122000","9306000",0
1520607600000,"10307000","10376000","10549000","9750000",1
1520694000000,"10377000","10163000","10447000","9550000",0
1520780400000,"10168000","10388000","10864000","10012000",0
1520866800000,"10388000","10075000","10446000","9870000",0
1520953200000,"10075000","9706000","10273000","9529000",0
1521039600000,"9706000","9120000","9714000","8450000",0
1521126000000,"9120000","9165000","9288000","8767000",0
1521212400000,"9167000","8742000","9324000","8735000",0
1521298800000,"8746000","8237000","8880000","8096000",0
1521385200000,"8237000","9440000","9600000","8064000",0
1521471600000,"9440000","9453000","9746000","9130000",0
1521558000000,"9447000","10030000","10149000","9433000",0
1521644400000,"10030000","9500000","10136000","9496000",0
1521730800000,"9500000","9519000","9839000","9271000",0
1521817200000,"9514000","9908000","9936000","9491000",0
1521903600000,"9908000","9570000","9908000","9403000",0
1521990000000,"9570000","9006000","9668000","8926000",0
1522076400000,"9007000","8876000","9198000","8520000",0
